pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
145093,XX,nse_fo,OPTSTK,SYNGENE,SYNGENE23APR570CE,CE,SYNGENE23APR570CE,,10243,,,,,,5,1000,1367073000,-1,2,57000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304185,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,4950,Physical,,0,1,40001,1000,1000,8870,1030,1,1,1,0,0,1,0,4.01434e+08,3.5,0,40001
145094,XX,nse_fo,OPTSTK,SYNGENE,SYNGENE23APR570PE,PE,SYNGENE23APR570PE,,10243,,,,,,5,1000,1367073000,-1,2,57000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304185,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,65,Physical,,0,1,40001,1000,22000,365,5,1,1,1,0,0,1,0,4.01434e+08,3.5,0,40001
145095,XX,nse_fo,OPTSTK,SYNGENE,SYNGENE23APR580CE,CE,SYNGENE23APR580CE,,10243,,,,,,5,1000,1367073000,-1,2,58000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304185,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,4010,Physical,,0,1,40001,1000,19000,7745,275,1,1,1,0,0,1,0,4.01434e+08,3.5,0,40001
145096,XX,nse_fo,OPTSTK,SYNGENE,SYNGENE23APR580PE,PE,SYNGENE23APR580PE,,10243,,,,,,5,1000,1367073000,-1,2,58000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304185,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,130,Physical,,0,1,40001,1000,44000,510,5,1,1,1,0,0,1,0,4.01434e+08,3.5,0,40001
145097,XX,nse_fo,OPTSTK,SYNGENE,SYNGENE23APR590CE,CE,SYNGENE23APR590CE,,10243,,,,,,5,1000,1367073000,-1,2,59000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304185,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,3160,Physical,,0,1,40001,1000,12000,6605,5,1,1,1,0,0,1,0,4.01434e+08,3.5,0,40001
145098,XX,nse_fo,OPTSTK,SYNGENE,SYNGENE23APR590PE,PE,SYNGENE23APR590PE,,10243,,,,,,5,1000,1367073000,-1,2,59000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304185,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,275,Physical,,0,1,40001,1000,16000,945,5,1,1,1,0,0,1,0,4.01434e+08,3.5,0,40001
145099,XX,nse_fo,OPTSTK,SYNGENE,SYNGENE23APR600CE,CE,SYNGENE23APR600CE,,10243,,,,,,5,1000,1367073000,-1,2,60000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304185,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,2420,Physical,,0,1,40001,1000,123000,5470,5,1,1,1,0,0,1,0,4.01434e+08,3.5,0,40001
81075,XX,nse_fo,OPTSTK,APOLLOHOSP,APOLLOHOSP23APR4050CE,CE,APOLLOHOSP23APR4050CE,,157,,,,,,5,125,1367073000,-1,2,405000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,30815,Physical,,0,1,5001,125,625,60380,1250,1,1,1,0,0,1,0,1.43785e+08,3.5,0,5001
81087,XX,nse_fo,OPTSTK,DRREDDY,DRREDDY23JUN3850CE,CE,DRREDDY23JUN3850CE,,881,,,,,,5,125,1372516200,-1,2,385000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304174,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,111895,Physical,,0,1,5001,125,0,138145,85645,1,1,1,0,0,1,0,1.66524e+08,3.5,0,5001
81088,XX,nse_fo,OPTSTK,DRREDDY,DRREDDY23JUN3850PE,PE,DRREDDY23JUN3850PE,,881,,,,,,5,125,1372516200,-1,2,385000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304174,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,210,Physical,,0,1,5001,125,0,510,5,1,1,1,0,0,1,0,1.66524e+08,3.5,0,5001
81089,XX,nse_fo,OPTSTK,DRREDDY,DRREDDY23JUN3900CE,CE,DRREDDY23JUN3900CE,,881,,,,,,5,125,1372516200,-1,2,390000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304174,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,107045,Physical,,0,1,5001,125,0,133200,80890,1,1,1,0,0,1,0,1.66524e+08,3.5,0,5001
81090,XX,nse_fo,OPTSTK,DRREDDY,DRREDDY23JUN3900PE,PE,DRREDDY23JUN3900PE,,881,,,,,,5,125,1372516200,-1,2,390000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304174,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,290,Physical,,0,1,5001,125,0,665,5,1,1,1,0,0,1,0,1.66524e+08,3.5,0,5001
81095,XX,nse_fo,OPTSTK,DRREDDY,DRREDDY23JUN3950CE,CE,DRREDDY23JUN3950CE,,881,,,,,,5,125,1372516200,-1,2,395000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304174,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,102225,Physical,,0,1,5001,125,0,128260,76190,1,1,1,0,0,1,0,1.66524e+08,3.5,0,5001
81096,XX,nse_fo,OPTSTK,DRREDDY,DRREDDY23JUN3950PE,PE,DRREDDY23JUN3950PE,,881,,,,,,5,125,1372516200,-1,2,395000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304174,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,400,Physical,,0,1,5001,125,0,890,5,1,1,1,0,0,1,0,1.66524e+08,3.5,0,5001
81097,XX,nse_fo,OPTSTK,DRREDDY,DRREDDY23JUN4000CE,CE,DRREDDY23JUN4000CE,,881,,,,,,5,125,1372516200,-1,2,400000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304174,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,97430,Physical,,0,1,5001,125,0,123315,71545,1,1,1,0,0,1,0,1.66524e+08,3.5,0,5001
81098,XX,nse_fo,OPTSTK,DRREDDY,DRREDDY23JUN4000PE,PE,DRREDDY23JUN4000PE,,881,,,,,,5,125,1372516200,-1,2,400000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304174,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,535,Physical,,0,1,5001,125,0,1175,5,1,1,1,0,0,1,0,1.66524e+08,3.5,0,5001
81099,XX,nse_fo,OPTSTK,DRREDDY,DRREDDY23JUN4050CE,CE,DRREDDY23JUN4050CE,,881,,,,,,5,125,1372516200,-1,2,405000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304174,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,92680,Physical,,0,1,5001,125,0,118385,66975,1,1,1,0,0,1,0,1.66524e+08,3.5,0,5001
72255 42426,XX,nse_fo,FUTSTK,MGL,MGL25MAY2329JUN23FUT,XX,,,,,,,,SP,5,800,1369492200,-1,2,-1,,FUTSTK,1369492200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102575,,,0,1,0,800,0,2565,-2565,1,1,1,0,0,1,0,-1,0,0,24001
76651,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY920CE,CE,ADANIENT23MAY920CE,,25,,,,,,5,250,1369492200,-1,2,92000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,93860,Physical,,0,1,7501,250,0,129215,58505,1,1,1,0,0,1,0,1.14e+09,3.5,0,7501
76652,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY920PE,PE,ADANIENT23MAY920PE,,25,,,,,,5,250,1369492200,-1,2,92000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,100,Physical,,0,1,7501,250,2000,400,5,1,1,1,0,0,1,0,1.14e+09,5.25,0,7501
76653,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY940CE,CE,ADANIENT23MAY940CE,,25,,,,,,5,250,1369492200,-1,2,94000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,91900,Physical,,0,1,7501,250,0,127215,56585,1,1,1,0,0,1,0,1.14e+09,3.5,0,7501
76654,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY940PE,PE,ADANIENT23MAY940PE,,25,,,,,,5,250,1369492200,-1,2,94000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,125,Physical,,0,1,7501,250,0,425,5,1,1,1,0,0,1,0,1.14e+09,5.25,0,7501
76655,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY960CE,CE,ADANIENT23MAY960CE,,25,,,,,,5,250,1369492200,-1,2,96000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,89945,Physical,,0,1,7501,250,0,125210,54680,1,1,1,0,0,1,0,1.14e+09,3.5,0,7501
76656,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY960PE,PE,ADANIENT23MAY960PE,,25,,,,,,5,250,1369492200,-1,2,96000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,155,Physical,,0,1,7501,250,0,455,5,1,1,1,0,0,1,0,1.14e+09,5.25,0,7501
76657,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY980CE,CE,ADANIENT23MAY980CE,,25,,,,,,5,250,1369492200,-1,2,98000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,87995,Physical,,0,1,7501,250,0,123200,52790,1,1,1,0,0,1,0,1.14e+09,3.5,0,7501
76658,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY980PE,PE,ADANIENT23MAY980PE,,25,,,,,,5,250,1369492200,-1,2,98000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,190,Physical,,0,1,7501,250,250,525,5,1,1,1,0,0,1,0,1.14e+09,5.25,0,7501
76659,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY1000CE,CE,ADANIENT23MAY1000CE,,25,,,,,,5,250,1369492200,-1,2,100000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,86055,Physical,,0,1,7501,250,0,121195,50915,1,1,1,0,0,1,0,1.14e+09,3.5,0,7501
76660,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY1000PE,PE,ADANIENT23MAY1000PE,,25,,,,,,5,250,1369492200,-1,2,100000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,620,Physical,,0,1,7501,250,37750,1025,215,1,1,1,0,0,1,0,1.14e+09,5.25,0,7501
76661,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY1020CE,CE,ADANIENT23MAY1020CE,,25,,,,,,5,250,1369492200,-1,2,102000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,84120,Physical,,0,1,7501,250,0,119180,49060,1,1,1,0,0,1,0,1.14e+09,3.5,0,7501
76662,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY1020PE,PE,ADANIENT23MAY1020PE,,25,,,,,,5,250,1369492200,-1,2,102000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,285,Physical,,0,1,7501,250,500,765,5,1,1,1,0,0,1,0,1.14e+09,5.25,0,7501
76663,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY1040CE,CE,ADANIENT23MAY1040CE,,25,,,,,,5,250,1369492200,-1,2,104000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,82195,Physical,,0,1,7501,250,0,117170,47220,1,1,1,0,0,1,0,1.14e+09,3.5,0,7501
76664,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY1040PE,PE,ADANIENT23MAY1040PE,,25,,,,,,5,250,1369492200,-1,2,104000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,345,Physical,,0,1,7501,250,1500,915,5,1,1,1,0,0,1,0,1.14e+09,5.25,0,7501
76665,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY1060CE,CE,ADANIENT23MAY1060CE,,25,,,,,,5,250,1369492200,-1,2,106000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,80275,Physical,,0,1,7501,250,0,115150,45400,1,1,1,0,0,1,0,1.14e+09,3.5,0,7501
76666,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY1060PE,PE,ADANIENT23MAY1060PE,,25,,,,,,5,250,1369492200,-1,2,106000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,415,Physical,,0,1,7501,250,0,1085,5,1,1,1,0,0,1,0,1.14e+09,5.25,0,7501
76667,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY1080CE,CE,ADANIENT23MAY1080CE,,25,,,,,,5,250,1369492200,-1,2,108000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,78370,Physical,,0,1,7501,250,0,113135,43605,1,1,1,0,0,1,0,1.14e+09,3.5,0,7501
76668,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY1080PE,PE,ADANIENT23MAY1080PE,,25,,,,,,5,250,1369492200,-1,2,108000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,490,Physical,,0,1,7501,250,250,1270,5,1,1,1,0,0,1,0,1.14e+09,5.25,0,7501
76669,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY1100CE,CE,ADANIENT23MAY1100CE,,25,,,,,,5,250,1369492200,-1,2,110000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,76475,Physical,,0,1,7501,250,0,111115,41835,1,1,1,0,0,1,0,1.14e+09,3.5,0,7501
76670,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY1100PE,PE,ADANIENT23MAY1100PE,,25,,,,,,5,250,1369492200,-1,2,110000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,580,Physical,,0,1,7501,250,11500,1485,5,1,1,1,0,0,1,0,1.14e+09,5.25,0,7501
76671,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY1120CE,CE,ADANIENT23MAY1120CE,,25,,,,,,5,250,1369492200,-1,2,112000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,74590,Physical,,0,1,7501,250,0,109090,40090,1,1,1,0,0,1,0,1.14e+09,3.5,0,7501
76672,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY1120PE,PE,ADANIENT23MAY1120PE,,25,,,,,,5,250,1369492200,-1,2,112000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,685,Physical,,0,1,7501,250,250,1730,5,1,1,1,0,0,1,0,1.14e+09,5.25,0,7501
76673,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY1140CE,CE,ADANIENT23MAY1140CE,,25,,,,,,5,250,1369492200,-1,2,114000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,72725,Physical,,0,1,7501,250,0,107075,38375,1,1,1,0,0,1,0,1.14e+09,3.5,0,7501
76674,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY1140PE,PE,ADANIENT23MAY1140PE,,25,,,,,,5,250,1369492200,-1,2,114000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,800,Physical,,0,1,7501,250,0,1990,5,1,1,1,0,0,1,0,1.14e+09,5.25,0,7501
76675,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY1160CE,CE,ADANIENT23MAY1160CE,,25,,,,,,5,250,1369492200,-1,2,116000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,70870,Physical,,0,1,7501,250,0,105055,36685,1,1,1,0,0,1,0,1.14e+09,3.5,0,7501
76676,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY1160PE,PE,ADANIENT23MAY1160PE,,25,,,,,,5,250,1369492200,-1,2,116000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,930,Physical,,0,1,7501,250,0,2290,5,1,1,1,0,0,1,0,1.14e+09,5.25,0,7501
76677,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY1180CE,CE,ADANIENT23MAY1180CE,,25,,,,,,5,250,1369492200,-1,2,118000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,69030,Physical,,0,1,7501,250,0,103030,35030,1,1,1,0,0,1,0,1.14e+09,3.5,0,7501
76678,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY1180PE,PE,ADANIENT23MAY1180PE,,25,,,,,,5,250,1369492200,-1,2,118000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,1080,Physical,,0,1,7501,250,0,2620,5,1,1,1,0,0,1,0,1.14e+09,5.25,0,7501
76679,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY1200CE,CE,ADANIENT23MAY1200CE,,25,,,,,,5,250,1369492200,-1,2,120000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,67205,Physical,,0,1,7501,250,0,101010,33400,1,1,1,0,0,1,0,1.14e+09,3.5,0,7501
76680,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY1200PE,PE,ADANIENT23MAY1200PE,,25,,,,,,5,250,1369492200,-1,2,120000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,1225,Physical,,0,1,7501,250,29000,2965,5,1,1,1,0,0,1,0,1.14e+09,5.25,0,7501
76681,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY1220CE,CE,ADANIENT23MAY1220CE,,25,,,,,,5,250,1369492200,-1,2,122000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,65405,Physical,,0,1,7501,250,0,98995,31815,1,1,1,0,0,1,0,1.14e+09,3.5,0,7501
76682,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY1220PE,PE,ADANIENT23MAY1220PE,,25,,,,,,5,250,1369492200,-1,2,122000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,1425,Physical,,0,1,7501,250,500,3380,5,1,1,1,0,0,1,0,1.14e+09,5.25,0,7501
76690,XX,nse_fo,OPTSTK,COFORGE,COFORGE23JUN3050CE,CE,COFORGE23JUN3050CE,,11543,,,,,,5,150,1372516200,-1,2,305000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304172,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,104535,Physical,,0,1,6001,150,0,140845,68225,1,1,1,0,0,1,0,6.10631e+07,3.5,0,6001
76691,XX,nse_fo,OPTSTK,COFORGE,COFORGE23JUN3050PE,PE,COFORGE23JUN3050PE,,11543,,,,,,5,150,1372516200,-1,2,305000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304172,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,2415,Physical,,0,1,6001,150,0,4825,5,1,1,1,0,0,1,0,6.10631e+07,3.5,0,6001
76692,XX,nse_fo,OPTSTK,COFORGE,COFORGE23JUN3100CE,CE,COFORGE23JUN3100CE,,11543,,,,,,5,150,1372516200,-1,2,310000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304172,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,100090,Physical,,0,1,6001,150,0,136000,64180,1,1,1,0,0,1,0,6.10631e+07,3.5,0,6001
76693,XX,nse_fo,OPTSTK,COFORGE,COFORGE23JUN3100PE,PE,COFORGE23JUN3100PE,,11543,,,,,,5,150,1372516200,-1,2,310000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304172,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,2905,Physical,,0,1,6001,150,0,5715,95,1,1,1,0,0,1,0,6.10631e+07,3.5,0,6001
76694,XX,nse_fo,OPTSTK,COFORGE,COFORGE23JUN3150CE,CE,COFORGE23JUN3150CE,,11543,,,,,,5,150,1372516200,-1,2,315000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304172,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,95720,Physical,,0,1,6001,150,0,131185,60255,1,1,1,0,0,1,0,6.10631e+07,3.5,0,6001
76695,XX,nse_fo,OPTSTK,COFORGE,COFORGE23JUN3150PE,PE,COFORGE23JUN3150PE,,11543,,,,,,5,150,1372516200,-1,2,315000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304172,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,3460,Physical,,0,1,6001,150,0,6720,200,1,1,1,0,0,1,0,6.10631e+07,3.5,0,6001
76696,XX,nse_fo,OPTSTK,COFORGE,COFORGE23JUN3200CE,CE,COFORGE23JUN3200CE,,11543,,,,,,5,150,1372516200,-1,2,320000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304172,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,91425,Physical,,0,1,6001,150,0,126400,56450,1,1,1,0,0,1,0,6.10631e+07,3.5,0,6001
76697,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY1240CE,CE,ADANIENT23MAY1240CE,,25,,,,,,5,250,1369492200,-1,2,124000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,63620,Physical,,0,1,7501,250,0,96980,30260,1,1,1,0,0,1,0,1.14e+09,3.5,0,7501
76698,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY1240PE,PE,ADANIENT23MAY1240PE,,25,,,,,,5,250,1369492200,-1,2,124000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,1625,Physical,,0,1,7501,250,500,3810,5,1,1,1,0,0,1,0,1.14e+09,5.25,0,7501
76699,XX,nse_fo,OPTSTK,ADANIENT,ADANIENT23MAY1260CE,CE,ADANIENT23MAY1260CE,,25,,,,,,5,250,1369492200,-1,2,126000,NSE,OPTSTK,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304168,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,61855,Physical,,0,1,7501,250,0,94970,28740,1,1,1,0,0,1,0,1.14e+09,3.5,0,7501
